Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Giannis Antetokounmpo,2,25,4,3,2,4,1,48.1,27,1,100,2,13,3,29,38:03,9,3,4,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,49.5
John Henson,0,0,0,0,3,13,0,50,4,2,0,0,2,11,4,26:53,0,3,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,24.5
Tony Snell,0,50,4,0,2,2,2,62.5,8,0,0,0,5,2,12,38:24,0,0,1,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,24
Malcolm Brogdon,2,60,5,3,3,2,3,61.5,13,0,100,2,8,2,21,34:30,4,10,0,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,39
DeAndre Liggins,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5:06,-7,0,0,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,0
Thon Maker,1,66.7,3,2,3,2,2,75,4,1,100,1,3,1,9,15:56,-8,0,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,15
Matthew Dellavedova,2,33.3,3,3,3,4,1,25,4,1,100,2,1,3,5,17:08,-15,2,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,12
Rashad Vaughn,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8:04,-7,0,1,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,3
Mirza Teletovic,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,10:58,-8,2,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,8
Jason Terry,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5:29,-6,0,0,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,-1
Sterling Brown,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,NA
Stanley Johnson,0,0,4,0,3,2,0,40,10,0,0,2,4,2,8,38:11,2,3,0,3,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,23.5
Tobias Harris,0,50,6,0,0,1,3,38.5,13,0,0,0,5,1,13,34:51,7,3,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,27.5
Andre Drummond,14,0,0,0,2,14,0,71.4,7,2,87.5,16,5,12,24,27:45,-8,0,2,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,33
Avery Bradley,4,50,6,3,0,2,3,42.1,19,1,100,4,8,1,23,34:58,1,2,1,3,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,39
Reggie Jackson,2,25,4,2,1,3,1,27.3,11,1,100,2,3,2,9,29:35,6,8,0,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,22
Eric Moreland,0,0,0,2,3,9,0,100,3,2,0,0,3,7,6,20:15,17,1,1,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,17.5
Anthony Tolliver,3,0,2,2,1,2,0,50,4,1,75,4,2,1,7,18:35,10,0,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,7
Ish Smith,0,0,0,2,1,3,0,83.3,6,0,0,0,5,3,10,18:25,3,4,0,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,17
Reggie Bullock,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4:23,-1,0,0,0,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,1
Langston Galloway,0,33.3,3,1,0,2,1,50,4,0,0,0,2,2,5,13:02,8,0,0,1,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,11
Henry Ellenson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,NA
Luke Kennard,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,NA
Boban Marjanovic,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",119,26,22,24,24,28,31,23,23,105,96,"Wall""""","Collins""""",Cutler,DETROIT,MIL,DET,NA
David Nwaba,2,0,2,0,3,5,0,58.3,12,0,66.7,3,7,5,16,35:27,21,1,1,2,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,29.5
Lauri Markkanen,0,75,4,2,1,9,3,50,10,2,0,0,5,7,13,28:38,12,3,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,30.5
Robin Lopez,1,0,0,2,2,10,0,45.5,11,3,100,1,5,7,11,28:49,14,2,1,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,24
Justin Holiday,3,33.3,6,1,1,2,2,58.3,12,0,100,3,7,2,19,28:49,14,1,0,2,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,28.5
Jerian Grant,5,0,0,1,0,5,0,16.7,6,1,100,5,1,4,7,21:58,14,6,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,15
Kris Dunn,0,60,5,4,3,2,3,44.4,9,0,0,0,4,2,11,24:06,5,2,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,18
Paul Zipser,0,40,5,2,0,4,2,40,10,0,0,0,4,4,10,21:43,13,2,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,19
Denzel Valentine,0,50,6,0,1,4,3,50,8,0,0,0,4,4,11,23:26,7,4,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,30
Cristiano Felicio,0,0,0,2,1,7,0,50,4,3,0,0,2,4,4,19:11,8,1,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,10.5
Quincy Pondexter,0,100,1,0,1,0,1,50,2,0,0,0,1,0,3,5:57,-1,1,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,9.5
Kay Felder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:56,3,0,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,0
Bobby Portis,NA,NA,NA,NA,NA,NA,NA,NA,SUSPENDED,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,NA
Evan Fournier,2,20,5,3,3,5,1,52.9,17,0,100,2,9,5,21,33:30,-17,3,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,30.5
Aaron Gordon,0,60,5,2,2,7,3,40,10,1,0,0,4,6,11,29:17,-13,2,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,28
Nikola Vucevic,0,66.7,3,5,2,3,2,54.5,11,0,0,0,6,3,14,28:44,-11,2,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,22
Terrence Ross,0,33.3,3,0,0,3,1,28.6,7,1,0,0,2,2,5,26:45,-15,0,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,13
Shelvin Mack,0,0,3,1,2,5,0,12.5,8,1,0,0,1,4,2,21:10,-14,8,0,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,21
Jonathon Simmons,0,0,3,3,0,3,0,50,6,0,0,1,3,3,6,24:41,-8,3,1,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,13.5
Jonathan Isaac,0,0,2,1,1,2,0,40,10,0,0,0,4,2,8,21:06,-7,1,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,10.5
Bismack Biyombo,1,0,0,0,1,4,0,0,1,1,50,2,0,3,1,11:57,-5,0,1,1,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,10
Arron Afflalo,0,0,3,0,0,1,0,20,5,0,0,0,1,1,2,18:13,-11,0,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,3
Mario Hezonja,0,50,4,0,0,3,2,60,5,1,0,0,3,2,8,9:59,3,2,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,18
Wes Iwundu,0,0,0,0,0,1,0,50,2,1,0,0,1,0,2,7:19,-6,1,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,4.5
Marreese Speights,0,25,4,1,0,1,1,25,4,1,0,0,1,0,3,7:19,-6,1,0,0,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,6.5
DJ Augustin,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"NOV 3 2017",120,28,16,29,32,26,19,15,23,83,105,"Boland""""","Zarba""""",Ransom,CHICAGO,CHI,ORL,NA
Bojan Bogdanovic,3,40,5,0,2,4,2,57.1,14,1,100,3,8,3,21,35:05,-27,2,0,2,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,35
Thaddeus Young,0,20,5,0,4,5,1,50,14,2,0,0,7,3,15,38:10,-24,1,1,1,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,29.5
Domantas Sabonis,2,0,0,2,6,6,0,66.7,9,1,50,4,6,5,14,23:35,-17,3,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,20.5
Victor Oladipo,4,42.9,7,3,0,5,3,60,20,1,80,5,12,4,31,37:04,-19,7,1,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,48.5
Darren Collison,0,0,3,0,2,2,0,11.1,9,0,0,0,1,2,2,29:33,-29,5,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,11.5
Lance Stephenson,0,0,1,2,2,3,0,60,5,1,0,0,3,2,6,18:35,13,3,0,1,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,14.5
Myles Turner,2,25,4,1,2,9,1,28.6,14,2,33.3,6,4,7,11,24:25,6,0,3,1,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,31
Cory Joseph,0,50,2,2,0,4,1,25,8,0,0,0,2,4,5,22:27,21,3,1,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,16.5
TJ Leaf,0,0,0,1,0,1,0,50,2,0,0,0,1,1,2,5:35,15,0,0,1,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,5
Joe Young,1,0,1,0,0,1,0,50,2,0,100,1,1,1,3,5:32,6,1,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,4.5
Ike Anigbogu,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,NA
Al Jefferson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,NA
Alex Poythress,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,NA
Robert Covington,1,55.6,9,2,2,6,5,61.5,13,0,50,2,8,6,22,32:04,21,2,1,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,41
Dario Saric,0,60,5,1,2,6,3,66.7,9,1,0,0,6,5,15,21:21,4,1,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,27.5
Joel Embiid,4,0,1,6,4,9,0,46.7,15,2,80,5,7,7,18,27:49,12,5,2,2,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,36.5
JJ Redick,1,66.7,12,1,2,3,8,57.9,19,0,100,1,11,3,31,32:53,20,6,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,57
Ben Simmons,4,0,0,5,3,11,0,38.5,13,2,100,4,5,9,14,38:32,12,11,3,2,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,47.5
TJ McConnell,1,0,0,1,1,5,0,33.3,3,1,50,2,1,4,3,25:36,3,4,0,2,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,18
Amir Johnson,0,0,0,0,2,2,0,100,1,2,0,0,1,0,2,10:00,-1,1,2,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,11.5
Jerryd Bayless,0,0,3,0,2,3,0,28.6,7,0,0,0,2,3,4,28:11,-8,2,1,1,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,16
Timothe LuwawuCabarrot,0,40,5,2,1,0,2,40,5,0,0,0,2,0,6,13:23,-8,1,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,9.5
Richaun Holmes,0,0,1,0,1,5,0,42.9,7,4,0,0,3,1,6,10:11,0,1,0,0,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,12.5
Justin Anderson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,NA
Jahlil Okafor,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,NA
Nik Stauskas,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",121,28,35,26,21,30,26,36,29,121,110,"Zielinski""""","Brown""""",Twardoski,PHILADELPHIA,IND,PHI,NA
Jae Crowder,8,50,2,1,4,7,1,57.1,7,2,100,8,4,5,17,33:59,15,1,0,2,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,24.5
LeBron James,9,50,4,3,2,11,2,67.6,34,5,100,9,23,6,57,42:41,6,7,2,3,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,85.5
Kevin Love,5,40,5,2,3,8,2,40,5,0,100,5,2,8,11,26:30,1,0,0,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,19
JR Smith,0,50,2,1,5,0,1,33.3,3,0,0,0,1,0,3,29:49,-1,1,0,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,8.5
Derrick Rose,2,50,4,2,2,1,2,50,16,1,100,2,8,0,20,28:33,5,2,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,24
Ante Zizic,0,0,0,0,1,0,0,100,1,0,0,0,1,0,2,6:34,3,0,1,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,5
Jeff Green,2,50,2,3,4,2,1,66.7,3,0,50,4,2,2,7,25:16,-4,5,0,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,16.5
Kyle Korver,0,40,5,2,3,0,2,50,6,0,0,0,3,0,8,20:54,15,0,0,2,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,16
Dwyane Wade,0,0,1,0,1,3,0,25,4,0,0,0,1,3,2,14:19,-3,4,1,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,17
Channing Frye,0,50,2,0,2,2,1,33.3,3,0,0,0,1,2,3,11:26,3,0,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,7
Jose Calderon,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,NA
Cedi Osman,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,NA
Otto Porter,0,42.9,7,2,4,5,3,60,10,2,0,0,6,3,15,30:42,-3,0,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,24
Markieff Morris,0,0,2,1,3,4,0,16.7,6,1,0,0,1,3,2,14:17,-1,3,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,9.5
Marcin Gortat,3,0,0,2,2,5,0,85.7,7,1,75,4,6,4,15,28:23,-10,0,1,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,21
Bradley Beal,11,20,5,4,1,4,1,63.2,19,2,84.6,13,12,2,36,36:51,-1,4,0,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,36
John Wall,5,0,3,1,0,6,0,30.8,13,0,41.7,12,4,6,13,38:28,-8,15,1,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,41.5
Kelly Oubre,2,71.4,7,3,4,6,5,50,14,1,100,2,7,5,21,33:43,-7,2,0,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,38
Mike Scott,0,100,2,1,5,3,2,71.4,7,0,0,0,5,3,12,17:29,-7,0,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,18
Jodie Meeks,0,0,1,0,1,0,0,60,5,0,0,0,3,0,6,21:51,-1,0,0,1,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,9
Tim Frazier,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,6:27,-1,1,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,2.5
Ian Mahinmi,0,0,0,2,4,3,0,50,2,2,0,0,1,1,2,11:49,-1,0,0,0,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,3
Chris McCullough,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,NA
Tomas Satoransky,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,NA
Jason Smith,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 3 2017",122,42,32,30,26,36,30,27,29,122,130,"Kennedy""""","Workman""""",Buchert,CLEVELAND,CLE,WAS,NA
Trevor Ariza,0,25,8,1,2,7,2,45.5,11,2,0,0,5,5,12,32:18,22,4,1,1,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,34
Ryan Anderson,0,37.5,8,0,1,8,3,44.4,9,0,0,0,4,8,11,25:25,14,0,0,0,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,25
Clint Capela,2,0,0,1,0,6,0,55.6,9,3,100,2,5,3,12,22:28,4,1,0,0,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,16.5
Eric Gordon,5,42.9,7,4,0,2,3,46.2,13,0,100,5,6,2,20,29:34,8,5,1,4,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,41.5
James Harden,7,54.5,11,2,0,3,6,53.3,15,1,70,10,8,2,29,30:56,19,11,0,1,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,54.5
PJ Tucker,1,0,3,0,5,5,0,20,5,0,100,1,1,5,3,23:18,19,2,0,2,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,16
Nene nan,0,0,1,2,2,6,0,50,8,1,0,0,4,5,8,16:31,15,1,1,2,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,22.5
Luc Mbah,2,50,4,0,4,4,2,72.7,11,2,66.7,3,8,2,20,34:17,10,2,1,2,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,38
Tarik Black,0,0,1,0,1,2,0,33.3,3,0,0,0,1,2,2,9:01,-4,2,0,1,"NOV 3 2017",123,36,33,28,22,25,26,25,28,104,119,"Corbin""""","Richardson""""",Lindsay,HOUSTON,HOU,ATL,10
