Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Otto Porter,1,75,4,1,2,2,3,57.1,7,0,100,1,4,2,12,25:02,-15,0,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,21
Markieff Morris,2,66.7,3,2,2,6,2,62.5,8,0,100,2,5,6,14,27:12,-21,4,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,29
Marcin Gortat,0,0,0,1,0,1,0,100,2,1,0,0,2,0,4,14:25,-5,0,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,7
Bradley Beal,4,60,5,1,5,4,3,66.7,15,0,100,4,10,4,27,28:54,-12,3,1,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,42.5
John Wall,2,33.3,3,8,2,4,1,30,10,0,50,4,3,4,9,32:39,-18,10,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,23
Kelly Oubre,6,14.3,7,1,3,4,1,18.2,11,0,60,10,2,4,11,33:52,-11,2,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,16
Mike Scott,1,100,1,1,1,2,1,80,5,1,50,2,4,1,10,24:09,0,2,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,15
Tomas Satoransky,0,0,0,1,4,5,0,57.1,7,1,0,0,4,4,8,27:01,-4,2,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,15
Jodie Meeks,0,50,2,0,0,4,1,60,5,0,0,0,3,4,7,8:50,0,0,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,13
Ian Mahinmi,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,4:28,-3,0,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,1
Tim Frazier,0,0,0,0,2,2,0,50,2,0,0,0,1,2,2,9:54,6,2,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,7
Ramon Sessions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:35,3,0,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,0
Jason Smith,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,NA
Luc Mbah,0,33.3,3,1,1,1,1,66.7,6,0,0,0,4,1,9,28:21,19,1,0,6,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,30.5
PJ Tucker,0,33.3,3,1,2,5,1,40,5,2,0,0,2,3,5,29:25,20,4,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,20
Clint Capela,3,0,0,0,0,10,0,90,10,2,50,6,9,8,21,25:37,9,0,2,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,37
James Harden,9,62.5,8,3,1,10,5,66.7,18,1,90,10,12,9,38,33:59,17,9,1,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,65.5
Chris Paul,0,22.2,9,1,2,2,2,27.3,11,0,0,0,3,2,8,32:39,11,6,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,22
Eric Gordon,1,22.2,9,2,2,2,2,25,12,1,50,2,3,1,9,25:47,13,3,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,19.5
Nene nan,3,0,0,0,2,8,0,40,5,3,42.9,7,2,5,7,15:13,7,0,0,1,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,15
Ryan Anderson,0,0,1,0,2,2,0,0,1,0,0,0,0,2,0,5:25,3,0,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,2
Gerald Green,2,50,8,0,1,2,4,55.6,9,0,100,2,5,2,16,23:14,-6,2,0,2,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,33
Joe Johnson,0,25,4,1,0,1,1,40,5,0,0,0,2,1,5,13:10,-7,1,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,8.5
Tarik Black,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,3:35,-3,0,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,2
Tim Quarterman,0,0,1,0,1,1,0,50,2,0,0,0,1,1,2,3:35,-3,0,0,0,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,3
Trevor Ariza,NA,NA,NA,NA,NA,NA,NA,NA,REST,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"APR 3 2018",1161,24,25,26,29,35,36,24,25,120,104,"Davis""""","Orr""""",Taylor,HOUSTON,WAS,HOU,NA
Jayson Tatum,7,37.5,8,3,0,2,3,38.5,13,0,87.5,8,5,2,20,32:34,11,2,1,3,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,33
Al Horford,2,100,1,1,4,5,1,66.7,9,2,100,2,6,3,15,36:21,9,5,1,2,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,35.5
Aron Baynes,0,0,1,1,1,4,0,60,10,2,0,0,6,2,12,22:23,-2,2,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,18
Jaylen Brown,5,33.3,3,3,2,4,1,60,15,1,71.4,7,9,3,24,36:05,0,2,1,2,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,34
Kadeem Allen,0,0,2,1,4,1,0,25,4,0,0,0,1,1,2,22:36,-7,2,1,1,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,11
Greg Monroe,1,0,0,3,0,10,0,44.4,9,2,50,2,4,8,9,23:26,-7,2,1,1,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,24
Marcus Morris,4,16.7,6,5,3,3,1,25,16,0,80,5,4,3,13,33:01,-11,3,0,1,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,16.5
Semi Ojeleye,0,0,0,0,3,5,0,100,1,2,0,0,1,3,2,18:09,-7,0,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,7
Guerschon Yabusele,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4:46,-1,0,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,1
Abdel Nader,0,100,1,0,0,2,1,66.7,3,0,0,0,2,2,5,10:40,-5,1,1,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,13.5
Jabari Bird,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,NA
Xavier Silas,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,NA
Khris Middleton,5,20,5,3,3,8,1,53.8,13,1,83.3,6,7,7,20,37:11,6,9,0,3,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,44.5
Giannis Antetokounmpo,7,0,3,5,3,11,0,50,22,1,87.5,8,11,10,29,36:25,-11,6,2,1,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,46
John Henson,1,0,0,2,3,4,0,100,5,1,25,4,5,3,11,28:20,7,1,3,1,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,25.5
Tony Snell,0,0,3,0,1,1,0,0,3,0,0,0,0,1,0,16:33,-8,2,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,4
Eric Bledsoe,1,100,1,3,1,1,1,88.9,9,0,100,1,8,1,18,37:11,6,4,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,23
Sterling Brown,0,0,1,1,5,3,0,0,2,1,0,0,0,2,0,14:38,8,2,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,5
Tyler Zeller,0,0,0,0,4,8,0,57.1,7,4,0,0,4,4,8,16:39,-3,0,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,16
Jabari Parker,1,33.3,3,1,1,3,1,50,10,1,50,2,5,2,12,30:39,13,3,0,1,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,22.5
Jason Terry,0,50,4,0,2,1,2,40,5,0,0,0,2,1,6,17:44,6,0,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,11
Shabazz Muhammad,0,0,0,0,0,1,0,33.3,3,0,0,0,1,1,2,4:40,-4,0,0,0,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,3
Brandon Jennings,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,NA
Thon Maker,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1162,31,25,15,31,26,32,21,27,106,102,"Wood""""","Goble""""",Lindsay,MILWAUKEE,BOS,MIL,NA
Kevin Durant,14,22.2,9,3,2,10,2,36,25,0,100,14,9,10,34,35:30,-4,4,1,1,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,43
Draymond Green,5,0,3,4,2,4,0,0,4,0,83.3,6,0,4,5,36:19,5,8,0,2,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,18
Zaza Pachulia,0,0,0,1,2,2,0,33.3,3,0,0,0,1,2,2,12:13,-9,1,0,1,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,7.5
Klay Thompson,0,25,8,4,3,4,2,47.4,19,0,0,0,9,4,20,35:19,-1,3,0,3,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,37.5
Quinn Cook,2,50,4,0,2,3,2,66.7,6,2,100,2,4,1,12,37:25,-9,6,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,26
Nick Young,0,40,5,0,4,3,2,37.5,8,0,0,0,3,3,8,25:58,13,0,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,15
JaVale McGee,0,0,0,0,3,2,0,100,4,2,0,0,4,0,8,9:55,-4,0,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,10
Jordan Bell,0,0,0,0,0,7,0,50,6,2,0,0,3,5,6,18:57,9,2,2,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,22
David West,0,0,0,0,3,3,0,100,4,0,0,0,4,3,8,14:41,11,3,1,2,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,24.5
Damian Jones,0,0,0,1,4,2,0,100,4,0,0,2,4,2,8,13:44,9,0,1,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,12
Shaun Livingston,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,NA
Paul George,7,33.3,9,3,2,8,3,26.3,19,3,100,7,5,5,20,37:06,-5,2,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,27
Carmelo Anthony,4,0,9,1,4,8,0,25,16,4,100,4,4,4,12,36:03,6,2,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,18
Steven Adams,1,0,0,5,5,13,0,50,6,8,16.7,6,3,5,7,32:60,11,2,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,17
Corey Brewer,1,25,4,0,1,6,1,40,10,2,50,2,4,4,10,24:59,9,1,0,5,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,33.5
Russell Westbrook,11,42.9,7,6,3,16,3,57.7,26,5,91.7,12,15,11,44,40:36,3,6,0,2,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,64
Alex Abrines,0,50,4,0,2,0,2,60,5,0,0,0,3,0,8,17:57,-9,0,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,12
Josh Huestis,1,0,0,0,1,1,0,0,1,0,50,2,0,1,1,10:55,1,0,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,1
Raymond Felton,0,0,2,1,2,2,0,0,5,0,0,0,0,2,0,12:28,-11,0,1,1,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,7
Jerami Grant,3,0,0,0,0,2,0,50,2,0,75,4,1,2,5,15:22,-13,0,2,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,10
Patrick Patterson,0,0,3,0,0,2,0,0,3,0,0,0,0,2,0,11:36,-12,0,0,0,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,2
Nick Collison,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,NA
Terrance Ferguson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,NA
Dakari Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1163,24,33,27,27,27,20,34,26,107,111,"Corbin""""","Phillips""""",Brown,GOLDEN,GSW,OKC,NA
Evan Turner,2,0,1,0,4,2,0,33.3,3,0,100,2,1,2,4,25:24,-4,2,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,7
AlFarouq Aminu,0,20,10,0,1,6,2,30.8,13,0,0,0,4,6,10,32:20,1,2,0,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,26
Jusuf Nurkic,1,0,0,5,4,13,0,87.5,8,2,50,2,7,11,15,27:26,1,1,1,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,26.5
CJ McCollum,2,0,5,3,2,4,0,38.9,18,0,66.7,3,7,4,16,37:35,-8,8,0,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,30
Damian Lillard,15,20,10,0,2,5,2,30,20,1,100,15,6,4,29,35:18,-4,8,1,2,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,44
Pat Connaughton,0,66.7,3,0,0,2,2,75,4,1,0,0,3,1,8,18:49,-4,1,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,15.5
Zach Collins,0,0,4,1,1,7,0,44.4,9,1,0,0,4,6,8,23:02,-8,1,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,15.5
Meyers Leonard,0,0,3,2,3,4,0,50,6,0,0,0,3,4,6,13:49,-2,1,0,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,12.5
Shabazz Napier,1,100,4,2,2,1,4,80,5,0,50,2,4,1,13,24:03,0,4,0,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,28
Caleb Swanigan,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,2:14,-2,0,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,2
Wade Baldwin,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,NA
Jake Layman,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,NA
Georgios Papagiannis,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,NA
Harrison Barnes,4,20,5,3,0,3,1,35.7,14,0,100,4,5,3,15,33:41,2,0,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,13
Dirk Nowitzki,1,30,10,0,1,4,3,35.7,14,0,50,2,5,4,14,24:39,3,1,1,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,30.5
Dwight Powell,0,50,4,0,4,6,2,62.5,8,2,0,0,5,4,12,18:35,4,1,0,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,26.5
JJ Barea,0,75,4,1,1,2,3,66.7,9,0,0,0,6,2,15,20:56,-1,5,0,1,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,32.5
Dennis Smith,0,40,5,1,1,8,2,50,16,1,0,0,8,7,18,28:45,-3,8,0,2,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,47
Maxi Kleber,1,66.7,3,0,3,8,2,60,5,2,50,2,3,6,9,31:13,1,1,2,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,27.5
Salah Mejri,3,0,0,1,3,5,0,50,2,3,50,6,1,2,5,21:33,4,2,1,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,12
Yogi Ferrell,0,60,5,0,0,1,3,66.7,9,0,0,0,6,1,15,18:17,9,3,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,26.5
Aaron Harrison,3,20,5,1,3,4,1,12.5,8,0,75,4,1,4,6,25:48,5,4,0,3,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,23
Doug McDermott,2,0,3,0,0,2,0,28.6,7,0,100,2,2,2,6,14:19,4,2,1,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,12
Kyle Collinsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:14,2,0,0,0,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,0
Johnathan Motley,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,NA
Nerlens Noel,NA,NA,NA,NA,NA,NA,NA,NA,SUSPENDED,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"APR 3 2018",1164,22,27,29,31,22,28,32,33,115,109,"Spooner""""","Kogut""""",Cutler,DALLAS,POR,DAL,NA
Bojan Bogdanovic,0,60,5,1,2,3,3,33.3,12,0,0,0,4,3,11,31:56,-12,1,1,0,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,23.5
Thaddeus Young,3,0,1,3,1,10,0,46.2,13,4,75,4,6,6,15,29:33,-18,1,0,0,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,20.5
Myles Turner,0,100,1,2,5,2,1,57.1,7,0,0,0,4,2,9,35:23,-13,1,1,2,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,21.5
Victor Oladipo,4,25,4,4,3,6,1,52.6,19,0,66.7,6,10,6,25,35:35,-11,7,2,4,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,53.5
Darren Collison,0,100,4,2,2,0,4,75,8,0,0,0,6,0,16,28:00,-7,5,0,2,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,35.5
Domantas Sabonis,4,0,0,1,4,3,0,50,10,0,100,4,5,3,14,14:26,13,1,0,1,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,16.5
Glenn Robinson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7:33,7,1,0,0,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,1.5
Cory Joseph,0,0,1,0,2,2,0,33.3,3,0,0,0,1,2,2,20:00,4,2,0,1,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,10
Trevor Booker,2,0,0,0,3,5,0,75,4,2,100,2,3,3,8,16:13,7,1,0,1,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,15.5
Lance Stephenson,0,0,3,0,2,4,0,28.6,7,0,0,0,2,4,4,21:21,15,3,0,0,"APR 3 2018",1165,26,20,27,31,27,22,28,30,107,104,"Capers""""","Lane""""",Ford,DENVER,IND,DEN,12.5
