Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Michael Beasley,0,0,0,1,1,5,0,37.5,8,1,0,0,3,4,6,13:21,-4,1,1,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,14.5
Kyle OQuinn,0,0,0,1,2,4,0,100,2,0,0,0,2,4,4,12:31,-12,2,0,1,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,13
Frank Ntilikina,0,100,1,2,2,2,1,44.4,9,1,0,0,4,1,9,16:54,-3,5,0,1,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,21.5
Doug McDermott,0,0,1,1,0,0,0,66.7,3,0,0,0,2,0,4,7:33,-7,1,0,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,4.5
Lance Thomas,0,33.3,3,0,4,1,1,25,4,1,0,0,1,0,3,18:30,-5,0,1,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,9
Trey Burke,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,NA
Damyean Dotson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,NA
Willy Hernangomez,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,NA
Khris Middleton,3,0,3,2,2,6,0,27.3,11,1,100,3,3,5,9,36:13,-3,5,1,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,20.5
Giannis Antetokounmpo,8,33.3,3,2,2,11,1,47.6,21,0,66.7,12,10,11,29,37:17,3,2,2,3,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,50
John Henson,0,0,0,0,3,3,0,40,5,0,0,0,2,3,4,28:26,-2,1,1,1,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,14.5
Tony Snell,0,66.7,3,0,2,4,2,42.9,7,1,0,0,3,3,8,35:26,1,2,1,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,22
Eric Bledsoe,0,33.3,3,2,6,1,1,37.5,8,0,0,0,3,1,7,20:31,-10,3,0,1,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,15.5
Jabari Parker,4,0,1,0,1,3,0,57.1,7,1,66.7,6,4,2,12,14:48,-4,0,0,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,11
Sterling Brown,0,33.3,3,1,1,3,1,66.7,6,1,0,0,4,2,9,17:26,4,1,1,3,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,26.5
Thon Maker,2,33.3,3,1,0,1,1,50,4,0,66.7,3,2,1,7,16:48,7,0,2,1,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,16
Matthew Dellavedova,1,25,4,3,4,4,1,20,5,0,100,1,1,4,4,27:29,12,4,0,0,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,12
Sean Kilpatrick,1,0,1,0,0,0,0,50,2,0,100,1,1,0,3,5:36,2,0,0,1,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,5
Xavier Munford,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,NA
Rashad Vaughn,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",771,29,26,19,16,28,27,19,18,92,90,"Corbin""""","Guthrie""""",Workman,MILWAUKEE,NYK,MIL,NA
ETwaun Moore,2,100,4,4,5,4,4,71.4,14,0,100,2,10,4,26,32:03,22,1,0,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,36.5
Dante Cunningham,0,100,1,1,2,6,1,60,5,2,0,0,3,4,7,35:22,14,0,0,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,17
Anthony Davis,6,50,6,5,4,10,3,50,34,0,75,8,17,10,43,37:44,12,0,1,3,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,60
Jrue Holiday,0,25,4,0,1,2,1,33.3,15,0,0,1,5,2,11,36:08,32,11,0,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,34.5
Rajon Rondo,0,25,4,3,5,7,1,30,10,1,0,1,3,6,7,34:09,10,13,0,4,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,44.5
Ian Clark,0,0,0,2,3,0,0,50,2,0,0,0,1,0,2,19:04,-9,3,0,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,4.5
Darius Miller,0,60,5,0,0,2,3,66.7,6,0,0,0,4,2,11,25:43,-14,1,0,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,20.5
Cheick Diallo,1,0,0,1,0,9,0,75,4,1,100,1,3,8,7,15:49,2,0,1,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,17
Mike James,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3:58,1,1,0,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,2.5
Charles Cooke,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,NA
Nikola Mirotic,NA,NA,NA,NA,NA,NA,NA,PENDING,TRADE,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,NA
Paul George,5,22.2,9,2,1,4,2,25,16,0,100,5,4,4,15,37:54,-11,3,0,2,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,26.5
Carmelo Anthony,0,33.3,3,3,2,9,1,35.3,17,2,0,0,6,7,13,33:00,-9,0,1,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,27
Steven Adams,7,0,0,2,2,12,0,61.5,13,7,70,10,8,5,23,37:09,-5,0,2,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,32
Terrance Ferguson,2,0,1,0,0,0,0,0,1,0,100,2,0,0,2,10:41,-7,0,0,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,0
Russell Westbrook,1,14.3,7,9,3,11,1,33.3,21,2,100,1,7,9,16,36:02,-9,14,0,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,43
Alex Abrines,2,50,8,0,3,1,4,50,8,0,100,2,4,1,14,23:35,5,0,0,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,21
Jerami Grant,0,0,0,0,4,12,0,85.7,7,3,0,0,6,9,12,23:23,-19,1,0,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,25.5
Raymond Felton,0,33.3,3,0,2,1,1,28.6,7,0,0,0,2,1,5,15:30,-8,4,1,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,20
Josh Huestis,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9:47,-2,1,1,0,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,4.5
Patrick Patterson,0,0,4,0,0,2,0,0,6,1,0,0,0,1,0,12:59,-5,1,0,1,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,6.5
Nick Collison,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,NA
Dakari Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,NA
Kyle Singler,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 2 2018",772,22,32,36,24,32,26,25,17,100,114,"Lindsay""""","Williams""""",Ford,NEW,NOP,OKC,NA
Joe Ingles,0,66.7,6,1,0,1,4,66.7,9,1,0,0,6,0,16,26:43,33,2,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,27
Derrick Favors,2,0,1,0,0,10,0,45.5,11,4,50,4,5,6,12,24:16,26,1,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,21.5
Rudy Gobert,0,0,0,5,4,9,0,62.5,8,3,0,1,5,6,10,32:20,40,1,5,1,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,33.5
Donovan Mitchell,5,77.8,9,2,0,5,7,73.7,19,1,100,5,14,4,40,33:05,36,6,0,2,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,67
Ricky Rubio,2,100,2,0,4,6,2,55.6,9,0,100,2,5,6,14,26:19,39,9,0,2,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,41.5
Alec Burks,0,0,3,1,3,4,0,33.3,6,0,0,0,2,4,4,21:07,-2,3,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,11.5
Jonas Jerebko,0,0,0,1,0,1,0,100,1,0,0,2,1,1,2,10:36,-1,1,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,3.5
Royce ONeale,0,0,2,0,5,6,0,40,10,0,0,0,4,6,8,26:39,-5,4,0,2,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,26
Raul Neto,0,0,1,0,2,3,0,40,5,0,0,0,2,3,4,10:07,-5,1,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,8.5
Joe Johnson,0,40,5,0,1,4,2,50,10,0,0,0,5,4,12,21:54,0,2,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,23
Ekpe Udoh,3,0,0,1,2,2,0,100,2,0,100,3,2,2,7,6:54,-1,0,1,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,8
Rodney Hood,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,NA
TJ Warren,0,0,0,0,2,1,0,40,5,0,0,0,2,1,4,25:20,-48,1,0,1,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,9.5
Marquese Chriss,1,0,2,3,1,3,0,20,5,0,50,2,1,3,3,13:52,-20,0,0,1,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,5
Tyson Chandler,2,0,0,1,1,3,0,100,2,2,100,2,2,1,6,17:38,-28,1,2,1,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,16.5
Josh Jackson,5,20,5,1,3,4,1,38.9,18,1,100,5,7,3,20,29:16,-14,0,0,2,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,26
Devin Booker,4,0,7,3,4,4,0,29.2,24,2,100,4,7,2,18,32:27,-30,6,1,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,27
Jared Dudley,0,0,2,1,3,0,0,0,3,0,0,0,0,0,0,25:02,-13,2,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,2
Troy Daniels,0,0,2,1,5,2,0,33.3,3,0,0,0,1,2,2,19:18,-18,0,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,3
Dragan Bender,2,50,8,2,2,9,4,50,10,1,100,2,5,8,16,28:27,-11,5,1,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,39.5
Tyler Ulis,0,66.7,3,0,3,1,2,75,8,0,0,0,6,1,14,20:04,9,2,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,22
Danuel House,0,0,1,0,0,2,0,66.7,3,0,0,1,2,2,4,8:29,11,0,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,6
Josh Gray,2,100,1,0,1,1,1,66.7,3,0,66.7,3,2,1,7,8:53,-4,1,1,1,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,15.5
Alec Peters,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,6:07,3,1,0,0,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,3.5
Davon Reed,0,100,1,0,0,0,1,50,2,0,0,0,1,0,3,5:07,3,0,0,1,"FEB 2 2018",773,28,34,32,35,23,17,33,24,97,129,"Fitzgerald""""","Nansel""""",Scott,UTAH,UTA,PHX,8
Kevin Durant,3,85.7,7,5,2,4,6,70.6,17,0,100,3,12,4,33,36:45,4,6,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,50
Draymond Green,5,0,1,5,4,9,0,44.4,9,0,100,5,4,9,13,34:06,7,6,1,1,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,27
Zaza Pachulia,0,0,0,3,3,13,0,66.7,6,5,0,0,4,8,8,21:48,3,0,1,1,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,24
Klay Thompson,0,50,8,1,2,6,4,66.7,12,0,0,1,8,6,20,35:19,15,3,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,37.5
Stephen Curry,6,30,10,6,3,5,3,41.2,17,1,100,6,7,4,23,35:35,14,6,0,2,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,37
Kevon Looney,0,0,0,0,0,3,0,50,4,1,0,0,2,2,4,9:41,6,0,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,7
Patrick McCaw,0,0,1,3,1,3,0,0,2,0,0,0,0,3,0,27:37,9,3,0,3,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,13.5
Nick Young,0,66.7,6,0,1,1,4,66.7,6,0,0,0,4,1,12,15:50,15,0,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,21
Omri Casspi,0,0,0,2,2,4,0,33.3,3,0,0,1,1,4,2,9:57,0,0,0,1,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,7
JaVale McGee,0,0,0,0,1,2,0,50,4,0,0,0,2,2,4,10:30,2,0,2,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,12
Damian Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:26,0,0,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,0
Quinn Cook,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1:26,0,1,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,2.5
Justin Jackson,1,50,4,0,1,3,2,53.8,13,0,100,1,7,3,17,33:47,-2,1,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,24.5
Willie CauleyStein,1,0,0,1,1,6,0,54.5,11,2,50,2,6,4,13,34:53,-14,3,1,2,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,30.5
Zach Randolph,1,25,4,3,2,7,1,53.3,15,2,100,1,8,5,18,28:26,-4,2,0,2,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,32
Bogdan Bogdanovic,0,57.1,7,1,2,3,4,44.4,9,0,0,0,4,3,12,28:33,-10,6,0,3,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,40
DeAaron Fox,4,0,2,2,2,2,0,35.3,17,0,80,5,6,2,16,31:05,-6,6,1,1,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,27
Garrett Temple,0,0,1,0,1,1,0,0,3,0,0,0,0,1,0,9:46,-14,1,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,2.5
Vince Carter,3,33.3,3,1,0,2,1,16.7,6,0,100,3,1,2,6,19:52,-3,2,0,3,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,18
George Hill,0,0,0,1,2,2,0,0,1,0,0,2,0,2,0,21:39,-3,1,0,2,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,8.5
Kosta Koufos,0,0,0,1,1,3,0,50,4,1,0,0,2,2,4,5:10,-3,0,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,6
Buddy Hield,0,50,4,0,2,3,2,50,14,1,0,1,7,2,16,21:37,-13,0,1,3,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,35
JaKarr Sampson,0,0,0,0,0,1,0,50,2,0,0,0,1,1,2,3:46,-3,0,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,3
Georgios Papagiannis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:26,0,0,0,0,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,0
Malachi Richardson,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"FEB 2 2018",774,29,29,26,35,27,25,23,29,104,119,"Adams""""","Zarba""""",Smith,GOLDEN,GSW,SAC,NA
Justin Holiday,0,30,10,3,2,4,3,38.5,13,0,0,0,5,4,13,38:29,9,2,1,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,29
Paul Zipser,0,66.7,6,3,3,5,4,60,10,1,0,0,6,4,16,26:14,-2,2,1,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,32
Robin Lopez,3,0,0,1,0,8,0,40,15,5,100,3,6,3,15,36:18,5,3,1,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,29.5
Zach LaVine,6,50,6,0,5,9,3,33.3,18,0,100,6,6,9,21,31:07,5,4,0,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,39
Jerian Grant,4,40,5,1,2,6,2,40,10,0,100,4,4,6,14,36:36,7,4,0,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,25
Denzel Valentine,2,0,6,0,4,1,0,18.2,11,0,100,2,2,1,6,18:51,-21,3,1,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,15.5
Bobby Portis,4,0,3,3,2,13,0,23.1,13,6,100,4,3,7,10,24:52,-10,3,0,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,23.5
Cristiano Felicio,0,0,0,0,1,2,0,50,4,1,0,0,2,1,4,8:36,-13,0,0,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,6
David Nwaba,2,0,0,0,1,0,0,0,1,0,100,2,0,0,2,12:30,-21,1,0,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,1.5
Ryan Arcidiacono,0,0,1,0,0,0,0,50,2,0,0,0,1,0,2,6:27,-9,0,0,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,5
Antonio Blakeney,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,NA
Lauri Markkanen,NA,NA,NA,NA,NA,NA,NA,NA,PERSONAL,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,NA
Tobias Harris,1,50,6,1,1,4,3,52.6,19,0,50,2,10,4,24,33:35,-6,2,1,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,38
Danilo Gallinari,5,60,5,2,1,9,3,57.1,14,2,100,5,8,7,24,29:51,25,1,1,1,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,39.5
DeAndre Jordan,1,0,0,2,2,16,0,16.7,6,4,50,2,1,12,3,29:25,-3,0,1,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,19
Avery Bradley,0,0,1,2,3,2,0,44.4,9,1,0,0,4,1,8,32:02,-8,4,0,0,"FEB 3 2018",775,17,35,29,22,22,35,30,26,113,103,"Spooner""""","Wood""""",Cutler,LA,CHI,LAC,14
