Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Ante Zizic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6:18,-4,0,2,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,6
John Holland,0,50,2,1,1,2,1,66.7,3,0,0,0,2,2,5,14:49,0,0,0,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,8
Jose Calderon,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,NA
London Perrantes,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,NA
Maurice Harkless,3,50,4,0,3,5,2,60,10,2,75,4,6,3,17,26:21,6,2,0,2,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,32
AlFarouq Aminu,0,50,6,0,1,9,3,50,8,4,0,0,4,5,11,36:33,6,3,1,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,33.5
Jusuf Nurkic,1,0,0,2,4,10,0,33.3,9,1,25,4,3,9,7,18:43,2,2,1,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,20
CJ McCollum,2,30,10,1,1,1,3,50,24,0,100,2,12,1,29,37:42,7,3,0,1,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,40.5
Damian Lillard,9,12.5,8,2,0,3,1,35,20,0,100,9,7,3,24,36:17,-1,9,0,1,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,34.5
Ed Davis,0,0,0,2,3,9,0,0,1,2,0,0,0,7,0,21:17,9,1,0,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,8.5
Evan Turner,0,33.3,3,0,2,7,1,50,10,1,0,0,5,6,11,25:45,0,5,0,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,27.5
Pat Connaughton,0,50,2,0,1,2,1,50,4,1,0,0,2,1,5,13:53,-3,0,1,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,12
Zach Collins,0,0,0,0,0,3,0,33.3,3,2,0,0,1,1,2,7:54,7,0,0,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,5
Shabazz Napier,0,50,2,0,0,1,1,42.9,7,0,0,0,3,1,7,15:35,7,1,0,0,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,11.5
Jake Layman,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,NA
Meyers Leonard,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,NA
Caleb Swanigan,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 15 2018",1028,29,25,23,28,29,30,29,25,113,105,"Brothers""""","Boland""""",Forte,PORTLAND,CLE,POR,NA
Marcus Morris,0,20,5,1,2,11,1,26.7,15,2,0,0,4,9,9,33:04,10,2,0,1,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,27
Al Horford,2,50,2,1,2,9,1,33.3,18,2,100,2,6,7,15,31:15,22,3,0,1,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,30.5
Aron Baynes,0,0,1,3,2,7,0,25,8,3,0,0,2,4,4,22:36,18,3,1,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,15.5
Jayson Tatum,1,20,5,5,4,8,1,37.5,8,2,50,2,3,6,8,30:19,16,0,1,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,15
Terry Rozier,4,37.5,8,3,2,7,3,38.5,13,4,66.7,6,5,3,17,34:12,21,5,1,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,33.5
Abdel Nader,6,50,2,1,1,3,1,33.3,6,0,100,6,2,3,11,23:34,-11,0,2,1,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,18
Greg Monroe,5,0,0,3,0,5,0,75,8,2,62.5,8,6,3,17,21:10,-12,2,1,3,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,29
Shane Larkin,2,66.7,3,1,1,2,2,50,6,1,100,2,3,1,10,18:51,-6,0,0,1,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,16
Semi Ojeleye,1,0,0,0,3,3,0,0,0,0,50,2,0,3,1,22:50,-11,1,0,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,4.5
Guerschon Yabusele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:09,-2,0,0,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,0
Kadeem Allen,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,NA
Mario Hezonja,2,16.7,6,3,2,4,1,36.4,11,0,100,2,4,4,11,28:17,-16,1,0,3,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,22.5
Jonathan Isaac,0,0,1,1,1,2,0,33.3,9,0,0,0,3,2,6,24:33,-6,0,2,2,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,19
Nikola Vucevic,0,0,3,0,5,4,0,42.9,14,1,0,0,6,3,12,28:40,-8,2,1,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,22
Jonathon Simmons,2,16.7,6,4,6,4,1,33.3,15,1,66.7,3,5,3,13,33:44,-17,3,0,1,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,20.5
DJ Augustin,2,25,4,1,2,3,1,45.5,11,0,100,2,5,3,13,30:01,-11,4,0,2,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,27
Khem Birch,0,0,0,1,0,3,0,20,5,2,0,0,1,1,2,15:32,-8,0,0,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,4
Wes Iwundu,0,0,1,0,1,5,0,50,4,1,0,0,2,4,4,19:59,5,1,1,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,13.5
Shelvin Mack,3,25,4,3,4,7,1,46.2,13,0,100,3,6,7,16,26:17,9,0,0,3,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,28
Bismack Biyombo,0,0,0,1,1,7,0,50,2,2,0,0,1,5,2,19:20,-1,3,2,1,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,21.5
Rodney Purvis,1,33.3,3,1,1,1,1,33.3,3,0,100,1,1,1,4,13:37,8,0,1,0,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,8
Arron Afflalo,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,NA
Aaron Gordon,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,NA
Marreese Speights,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1029,25,23,27,17,16,15,21,31,83,92,"Wall""""","Goble""""",Washington,BOSTON,BOS,ORL,NA
DeMarre Carroll,5,75,4,1,1,11,3,50,10,0,71.4,7,5,11,18,30:54,5,0,0,1,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,32
Rondae HollisJefferson,7,0,1,2,1,10,0,53.8,13,2,77.8,9,7,8,21,27:25,-6,5,0,2,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,35.5
Jarrett Allen,2,0,0,2,1,7,0,33.3,6,5,100,2,2,2,6,22:49,-9,1,2,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,16.5
Joe Harris,2,50,6,2,5,2,3,37.5,8,0,100,2,3,2,11,35:52,8,6,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,24
DAngelo Russell,0,40,5,3,1,7,2,21.4,14,1,0,0,3,6,8,27:09,-18,5,1,1,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,29.5
Spencer Dinwiddie,3,25,4,1,3,3,1,41.7,12,1,60,5,5,2,14,30:49,-4,5,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,22.5
Dante Cunningham,0,66.7,3,0,0,0,2,66.7,3,0,0,0,2,0,6,6:07,3,1,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,11.5
Caris LeVert,2,66.7,3,1,3,3,2,54.5,11,0,100,2,6,3,16,27:55,4,2,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,23
Quincy Acy,0,50,4,0,5,1,2,50,4,1,0,0,2,0,6,17:35,-7,0,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,11
Jahlil Okafor,0,0,0,0,2,3,0,62.5,8,1,0,0,5,2,10,13:25,4,0,2,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,19
Timofey Mozgov,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,NA
Nik Stauskas,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,NA
Isaiah Whitehead,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,NA
Robert Covington,0,66.7,3,0,4,1,2,80,5,0,0,0,4,1,10,23:32,3,2,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,18
Dario Saric,0,33.3,3,0,1,5,1,40,10,1,0,0,4,4,9,27:37,-3,0,0,2,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,22
Joel Embiid,11,25,4,1,4,19,1,26.1,23,7,100,11,6,12,24,32:38,20,4,2,1,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,48
JJ Redick,6,50,6,1,2,3,3,53.8,13,0,85.7,7,7,3,23,30:24,23,3,0,1,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,32.5
Ben Simmons,1,0,0,2,4,8,0,58.8,17,4,25,4,10,4,21,37:03,4,12,0,3,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,53
Marco Belinelli,0,50,2,1,0,0,1,33.3,6,0,0,0,2,0,5,26:02,-5,1,1,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,10.5
Richaun Holmes,0,0,0,0,1,2,0,50,2,1,0,0,1,1,2,10:21,-9,2,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,7
Justin Anderson,0,60,5,0,3,3,3,57.1,7,0,0,0,4,3,11,13:36,-18,0,0,1,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,23
Ersan Ilyasova,2,100,1,0,1,1,1,50,6,0,100,2,3,1,9,24:10,3,3,0,1,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,17.5
TJ McConnell,2,0,3,0,1,0,0,33.3,6,0,100,2,2,0,6,14:37,2,3,0,0,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,8.5
Jerryd Bayless,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,NA
Amir Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,NA
Timothe LuwawuCabarrot,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"MAR 16 2018",1030,33,25,23,35,30,25,31,34,120,116,"Wood""""","Kennedy""""",Ayotte,PHILADELPHIA,BKN,PHI,NA
Harrison Barnes,4,33.3,3,2,2,5,1,55,20,0,80,5,11,5,27,39:40,-15,3,0,1,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,35.5
Dwight Powell,2,100,1,1,5,8,1,75,4,2,50,4,3,6,9,33:10,-9,2,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,19
Dirk Nowitzki,0,0,2,0,1,5,0,66.7,6,0,0,0,4,5,8,24:28,1,1,2,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,20.5
Dorian FinneySmith,1,0,2,0,3,3,0,50,4,1,100,1,2,2,5,23:09,-2,1,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,8.5
Dennis Smith,1,0,2,5,4,4,0,39.1,23,0,50,2,9,4,19,36:15,1,4,0,1,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,26
Nerlens Noel,2,0,0,0,6,6,0,50,4,3,100,2,2,3,6,27:02,-3,3,3,5,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,38.5
Yogi Ferrell,0,0,5,0,2,1,0,42.9,14,0,0,0,6,1,12,32:09,-20,1,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,14.5
JJ Barea,0,50,4,2,1,1,2,66.7,12,0,0,0,8,1,18,18:54,3,6,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,30
Doug McDermott,0,100,2,0,2,1,2,100,2,0,0,0,2,1,6,15:44,3,4,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,17
Maxi Kleber,1,0,1,0,1,0,0,0,1,0,50,2,0,0,1,7:11,9,0,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,0
Jameel Warney,2,0,0,0,0,2,0,100,1,0,100,2,1,2,4,7:18,-3,0,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,4
Kyle Collinsworth,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,NA
Jalen Jones,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,NA
OG Anunoby,0,0,1,2,3,2,0,66.7,3,0,0,0,2,2,4,19:22,1,0,1,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,7
Serge Ibaka,0,40,5,1,5,7,2,50,10,1,0,0,5,6,12,35:01,7,2,1,1,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,31
Jonas Valanciunas,7,0,0,1,3,12,0,77.8,9,4,87.5,8,7,8,21,22:60,5,1,1,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,29.5
DeMar DeRozan,12,33.3,3,3,1,4,1,34.8,23,1,85.7,14,8,3,29,41:24,19,6,0,1,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,32
Delon Wright,0,42.9,7,1,1,5,3,40,15,2,0,0,6,3,15,38:40,13,6,1,2,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,43
Fred VanVleet,1,37.5,8,0,2,4,3,41.7,12,0,50,2,5,4,14,30:34,7,8,1,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,38
CJ Miles,4,0,3,1,1,5,0,33.3,9,1,100,4,3,4,10,22:17,-7,0,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,10
Jakob Poeltl,0,0,0,1,2,2,0,100,1,0,0,0,1,2,2,18:20,-9,1,2,1,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,13.5
Pascal Siakam,2,0,0,1,1,3,0,83.3,6,2,66.7,3,5,1,12,29:33,8,1,1,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,16.5
Malcolm Miller,0,33.3,3,2,2,1,1,33.3,3,1,0,0,1,0,3,6:50,-9,1,0,0,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,5.5
Nigel Hayes,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,NA
Lucas Nogueira,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1031,27,33,24,22,29,25,24,28,122,115,"Fitzgerald""""","Holtkamp""""",Ford,TORONTO,DAL,TOR,NA
Sindarius Thornwell,2,0,2,1,1,4,0,25,8,1,100,2,2,3,6,28:17,2,0,0,0,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,7
Tobias Harris,0,50,8,2,1,5,4,50,20,3,0,0,10,2,24,36:54,4,6,0,2,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,50
DeAndre Jordan,1,0,0,4,4,21,0,55.6,9,7,50,2,5,14,11,31:05,-1,2,0,1,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,33
Lou Williams,6,0,4,5,1,1,0,37.5,16,0,85.7,7,6,1,18,38:24,-8,4,1,3,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,26
Austin Rivers,3,50,8,3,3,7,4,53.3,15,2,75,4,8,5,23,39:00,5,2,2,3,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,50
Milos Teodosic,3,75,4,3,4,1,3,60,5,0,75,4,3,1,12,29:19,-10,4,0,1,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,22
Jawun Evans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8:60,-13,2,0,0,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,3
Montrezl Harrell,1,0,0,2,2,2,0,50,4,0,50,2,2,2,5,15:50,-11,1,0,0,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,5.5
Sam Dekker,0,0,0,0,1,0,0,100,3,0,0,0,3,0,6,3:52,-8,0,0,0,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,6
Boban Marjanovic,2,0,0,1,0,7,0,50,6,3,100,2,3,4,8,8:19,0,0,0,0,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,12
Wesley Johnson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,NA
Sean Kilpatrick,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,NA
Paul George,5,33.3,6,3,3,7,2,46.2,13,1,100,5,6,6,19,38:27,5,7,1,3,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,44.5
Carmelo Anthony,1,28.6,7,1,1,4,2,27.3,11,1,100,1,3,3,9,31:27,-4,2,0,0,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,18
Steven Adams,2,0,0,4,2,14,0,53.3,15,10,50,4,8,4,18,37:58,-2,1,5,3,"MAR 16 2018",1032,30,26,28,29,27,36,26,32,121,113,"Phillips""""","Scott""""",Petraitis,OKLAHOMA,LAC,OKC,51.5
