Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Guerschon Yabusele,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",314,22,22,27,26,28,26,22,32,108,97,"Garretson""""","Stafford""""",Ayotte,BOSTON,PHI,BOS,NA
Denzel Valentine,0,25,4,0,2,7,1,33.3,6,1,0,0,2,6,5,39:37,2,5,0,1,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,24.5
Lauri Markkanen,5,33.3,3,1,3,9,1,41.2,17,1,100,5,7,8,20,31:37,0,0,1,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,28
Robin Lopez,2,0,0,4,3,6,0,81.8,11,3,66.7,3,9,3,20,34:15,0,1,0,1,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,24.5
Justin Holiday,2,25,8,2,5,1,2,42.9,14,0,100,2,6,1,16,37:08,3,2,2,1,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,29
Kris Dunn,0,100,1,1,4,5,1,81.8,11,0,0,3,9,5,19,26:32,1,5,0,1,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,35.5
Bobby Portis,1,0,1,2,1,2,0,50,8,1,50,2,4,1,9,17:26,-3,2,1,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,14
Antonio Blakeney,2,0,1,0,2,2,0,0,3,0,100,2,0,2,2,13:29,-5,1,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,3.5
Jerian Grant,1,50,2,0,3,6,1,50,6,0,25,4,3,6,8,22:36,-4,7,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,25.5
Paul Zipser,0,75,4,1,4,2,3,66.7,6,0,0,0,4,2,11,17:21,1,2,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,21
Kay Felder,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
Cristiano Felicio,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
David Nwaba,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
Quincy Pondexter,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
Juancho Hernangomez,1,0,3,1,1,1,0,0,3,0,50,2,0,1,1,23:26,-6,2,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,3
Kenneth Faried,0,0,0,1,3,13,0,70,10,4,0,0,7,9,14,22:21,-3,1,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,27.5
Nikola Jokic,2,0,0,0,1,4,0,50,6,2,100,2,3,2,8,15:55,-6,4,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,16
Gary Harris,6,37.5,8,3,1,3,3,40,15,0,75,8,6,3,21,40:06,10,3,2,3,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,40.5
Jamal Murray,3,0,2,2,5,4,0,11.1,9,3,100,3,1,1,5,30:49,2,1,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,5.5
Will Barton,5,66.7,9,3,3,2,6,68.4,19,0,83.3,6,13,2,37,35:18,12,3,0,3,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,56.5
Emmanuel Mudiay,2,20,5,2,0,4,1,22.2,9,1,100,2,2,3,7,17:11,-1,3,0,1,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,16.5
Trey Lyles,2,66.7,3,0,0,6,2,50,6,0,100,2,3,6,10,22:13,0,1,1,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,22.5
Mason Plumlee,2,0,0,0,5,7,0,66.7,3,1,33.3,6,2,6,6,20:19,-2,2,1,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,17
Richard Jefferson,0,0,1,0,0,0,0,33.3,3,0,0,0,1,0,2,12:23,-1,2,0,0,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,5
Darrell Arthur,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
Malik Beasley,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
Torrey Craig,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 30 2017",315,39,29,24,18,30,32,29,20,111,110,"Washington""""","Williams""""",Van,DENVER,CHI,DEN,NA
Khris Middleton,2,66.7,6,2,2,7,4,58.8,17,0,100,2,10,7,26,35:16,15,4,0,1,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,46
Giannis Antetokounmpo,6,0,1,0,3,9,0,35,20,1,75,8,7,8,20,36:34,21,5,3,3,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,48.5
John Henson,1,0,0,2,4,10,0,75,8,4,100,1,6,6,13,30:27,19,0,1,1,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,26
Tony Snell,0,0,1,0,0,2,0,25,4,0,0,0,1,2,2,27:60,21,1,0,1,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,8.5
Eric Bledsoe,4,25,4,2,4,1,1,58.8,17,0,100,4,10,1,25,28:04,21,4,1,2,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,37
Thon Maker,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,16:39,-3,0,0,2,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,8
Jason Terry,0,0,1,1,0,2,0,66.7,3,0,0,0,2,2,4,17:51,-5,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,5
Malcolm Brogdon,0,0,3,1,4,1,0,50,10,0,0,0,5,1,10,22:04,-1,4,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,16
DeAndre Liggins,0,25,4,1,2,1,1,20,5,0,0,0,1,1,3,21:29,-12,1,0,1,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,9.5
Rashad Vaughn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:54,-4,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,0
Gary Payton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:54,-4,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,0
Joel Bolomboy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:54,-4,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,0
DJ Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:54,-4,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,0
Pat Connaughton,0,0,2,1,0,3,0,28.6,7,2,0,0,2,1,4,15:43,-14,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,6
Noah Vonleh,2,0,0,1,2,6,0,33.3,3,0,100,2,1,6,4,22:36,-13,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,7
Jusuf Nurkic,7,0,0,6,3,11,0,52.9,17,4,87.5,8,9,7,25,31:40,-8,1,1,3,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,36.5
CJ McCollum,0,16.7,6,2,1,6,1,35,20,1,0,0,7,5,15,40:57,-15,5,1,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,31.5
Damian Lillard,2,28.6,7,5,1,7,2,43.8,16,2,66.7,3,7,5,18,39:39,-12,7,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,32.5
Maurice Harkless,0,50,2,0,1,0,1,33.3,3,0,0,0,1,0,3,5:49,-6,0,1,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,8
AlFarouq Aminu,0,66.7,3,3,1,5,2,66.7,3,0,0,0,2,5,6,22:22,-1,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,12
Evan Turner,2,0,1,1,2,7,0,60,5,0,100,2,3,7,8,26:51,1,2,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,15
Ed Davis,0,0,0,0,1,1,0,100,1,1,0,0,1,0,2,8:01,-5,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,3
Shabazz Napier,2,0,1,0,2,1,0,0,4,0,100,2,0,1,2,15:37,4,2,0,2,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,10
Meyers Leonard,0,0,1,0,0,3,0,33.3,3,0,0,0,1,3,2,8:19,1,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,5
Zach Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:13,4,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,0
Jake Layman,0,0,0,0,0,0,0,100,1,0,0,0,1,0,2,1:13,4,0,0,0,"NOV 30 2017",316,33,27,27,16,21,24,21,25,91,103,"Callahan""""","Wood""""",Adams,MILWAUKEE,MIL,POR,2
Joe Ingles,1,33.3,9,1,2,0,3,40,10,0,50,2,4,0,12,26:58,2,6,0,1,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,28
Jonas Jerebko,0,50,4,1,3,2,2,75,8,1,0,0,6,1,14,25:02,5,3,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,23.5
Derrick Favors,2,0,0,2,2,12,0,62.5,8,7,66.7,3,5,5,12,27:50,7,4,0,1,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,29
Donovan Mitchell,1,50,10,2,2,0,5,56.3,16,0,100,1,9,0,24,36:24,13,6,0,1,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,43
Ricky Rubio,3,66.7,3,3,3,3,2,55.6,9,0,75,4,5,3,15,27:23,-3,6,0,2,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,31
Alec Burks,2,66.7,6,2,3,7,4,64.7,17,0,100,2,11,7,28,29:27,30,5,1,2,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,55.5
Thabo Sefolosha,2,50,2,2,1,2,1,60,10,0,100,2,6,2,15,22:58,14,1,0,2,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,22.5
Ekpe Udoh,0,0,0,0,1,2,0,66.7,3,1,0,0,2,1,4,20:10,12,1,1,1,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,13.5
Royce ONeale,0,0,1,0,3,5,0,50,2,1,0,0,1,4,2,21:02,17,5,0,3,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,23.5
Tony Bradley,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:23,-1,1,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,1.5
Nate Wolters,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:23,-1,0,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,0
Wesley Johnson,1,0,5,3,3,3,0,50,10,1,100,1,5,2,11,32:41,-7,0,2,2,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,22
Montrezl Harrell,3,0,0,3,1,3,0,100,5,1,75,4,5,2,13,20:32,5,3,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,14.5
DeAndre Jordan,2,0,0,3,3,16,0,60,5,6,40,5,3,10,8,30:59,-9,3,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,23.5
Lou Williams,5,42.9,7,2,0,2,3,42.9,14,0,83.3,6,6,2,20,36:56,-5,5,1,1,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,34.5
Austin Rivers,4,42.9,7,2,3,0,3,56.3,16,0,100,4,9,0,25,35:31,-14,6,0,1,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,37
Sam Dekker,2,25,4,2,1,1,1,33.3,6,1,50,4,2,0,7,20:14,-16,0,0,2,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,12
CJ Williams,1,0,1,1,0,2,0,66.7,3,0,50,2,2,2,5,18:16,-24,2,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,8
Willie Reed,3,0,0,0,2,5,0,50,2,1,75,4,1,4,5,13:47,-10,2,1,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,13
Jawun Evans,0,0,0,1,3,2,0,50,4,0,0,0,2,2,4,11:40,-9,2,1,2,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,17
Sindarius Thornwell,0,50,2,1,0,1,1,50,2,0,0,0,1,1,3,11:20,-5,0,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,5
Jamil Wilson,0,66.7,3,1,0,1,2,66.7,3,0,0,0,2,1,6,4:50,-1,0,0,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,10
Brice Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:14,0,0,1,0,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,3
Danilo Gallinari,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"NOV 30 2017",317,26,35,33,32,27,34,26,20,107,126,"Malloy""""","Tiven""""",Orr,UTAH,UTA,LAC,NA
Kevin Durant,5,0,3,1,3,2,0,71.4,14,0,100,5,10,2,25,30:23,6,7,4,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,43.5
Draymond Green,0,66.7,3,5,3,4,2,62.5,8,0,0,0,5,4,12,33:58,34,10,1,3,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,42
Zaza Pachulia,0,0,0,1,1,8,0,75,4,0,0,0,3,8,6,15:11,11,4,1,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,22
Klay Thompson,2,75,4,0,1,3,3,78.6,14,0,100,2,11,3,27,35:18,18,5,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,41.5
Stephen Curry,2,37.5,8,4,2,6,3,45,20,1,100,2,9,5,23,33:03,19,10,0,3,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,53
Jordan Bell,0,0,0,0,1,5,0,80,10,2,0,0,8,3,16,15:39,-3,0,3,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,33
Omri Casspi,2,100,1,2,1,6,1,80,5,1,100,2,4,5,11,20:04,3,1,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,16.5
Patrick McCaw,0,66.7,3,0,1,1,2,60,5,1,0,0,3,0,8,21:56,8,4,1,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,22
Shaun Livingston,0,0,0,2,1,2,0,0,2,1,0,0,0,1,0,16:02,3,1,0,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,4.5
David West,0,0,0,2,2,3,0,33.3,3,0,0,0,1,3,2,11:08,3,4,1,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,15
Nick Young,0,50,2,0,0,0,1,50,2,0,0,0,1,0,3,2:26,1,0,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,5
JaVale McGee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2:26,1,0,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,-1
Kevon Looney,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,2:26,1,0,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,1
Jonathon Simmons,6,0,5,3,2,3,0,33.3,18,0,85.7,7,6,3,18,38:57,-18,2,1,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,21
Aaron Gordon,0,45.5,11,3,0,7,5,52.2,23,2,0,1,12,5,29,36:30,-18,1,2,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,53.5
Nikola Vucevic,0,0,1,0,1,7,0,42.9,7,2,0,0,3,5,6,25:45,-11,2,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,16
Evan Fournier,2,66.7,6,2,2,1,4,53.3,15,1,100,2,8,0,22,33:08,-12,5,0,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,37.5
Elfrid Payton,0,0,0,2,4,4,0,50,10,2,0,2,5,2,10,29:23,-10,9,0,3,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,34.5
Arron Afflalo,2,0,0,0,0,0,0,0,3,0,100,2,0,0,2,17:53,-9,0,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,0
DJ Augustin,0,100,2,3,2,2,2,55.6,9,2,0,0,5,0,12,17:41,-12,2,0,1,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,21
Bismack Biyombo,3,0,0,1,2,7,0,66.7,3,3,75,4,2,4,7,16:29,-4,0,1,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,13
Mario Hezonja,0,0,3,0,2,3,0,40,5,1,0,0,2,2,4,13:47,-8,0,0,2,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,13
Shelvin Mack,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3:29,-1,2,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,4
Khem Birch,0,0,0,0,0,0,0,50,2,0,0,0,1,0,2,3:29,-1,0,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,2
Wes Iwundu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3:29,-1,0,0,0,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,0
Marreese Speights,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 1 2017",318,41,37,24,31,34,29,28,21,112,133,"Foster""""","Lewis""""",Blair,GOLDEN,GSW,ORL,NA
Bojan Bogdanovic,2,0,3,0,2,5,0,18.2,11,0,100,2,2,5,6,35:16,7,2,0,0,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,12
Thaddeus Young,0,0,2,1,3,7,0,46.2,13,4,0,0,6,3,12,33:04,-9,3,1,0,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,25.5
Myles Turner,2,33.3,3,0,2,6,1,63.6,11,1,100,2,7,5,17,33:47,7,1,1,0,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,27.5
Victor Oladipo,5,37.5,8,2,1,7,3,63.6,22,0,71.4,7,14,7,36,38:58,10,6,3,3,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,69
Darren Collison,4,50,4,3,4,5,2,38.5,13,2,80,5,5,3,16,33:40,-7,6,0,2,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,33
Domantas Sabonis,2,0,0,2,2,8,0,20,10,5,50,4,2,3,6,20:28,-4,0,0,1,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,13
Cory Joseph,2,33.3,3,1,0,4,1,22.2,9,0,100,2,2,4,7,21:45,-11,3,0,1,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,17.5
TJ Leaf,0,0,0,0,0,2,0,66.7,3,2,0,0,2,0,4,4:28,-8,0,0,0,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,6
Lance Stephenson,0,33.3,3,1,3,2,1,50,10,1,0,0,5,1,11,18:34,-10,0,0,0,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,14
Al Jefferson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"DEC 1 2017",319,32,26,31,26,27,38,29,26,120,115,"Brothers""""","Boland""""",Petraitis,TORONTO,IND,TOR,NA
