Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
James Ennis,4,50,2,1,2,3,1,66.7,6,0,100,4,4,3,13,21:16,20,0,2,2,"JAN 15 2018",645,27,23,27,37,34,26,37,26,123,114,"Barnaky""""","Twardoski""""",Williams,MEMPHIS,LAL,MEM,25
Deyonta Davis,2,0,0,1,1,5,0,80,5,2,100,2,4,3,10,13:34,3,0,5,0,"JAN 15 2018",645,27,23,27,37,34,26,37,26,123,114,"Barnaky""""","Twardoski""""",Williams,MEMPHIS,LAL,MEM,27
Ben McLemore,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",645,27,23,27,37,34,26,37,26,123,114,"Barnaky""""","Twardoski""""",Williams,MEMPHIS,LAL,MEM,NA
Ivan Rabb,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",645,27,23,27,37,34,26,37,26,123,114,"Barnaky""""","Twardoski""""",Williams,MEMPHIS,LAL,MEM,NA
Brandan Wright,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",645,27,23,27,37,34,26,37,26,123,114,"Barnaky""""","Twardoski""""",Williams,MEMPHIS,LAL,MEM,NA
Kevin Durant,10,66.7,6,3,3,5,4,56.3,16,0,100,10,9,5,32,34:49,9,8,1,3,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,56
Draymond Green,1,0,5,3,5,16,0,35.7,14,3,50,2,5,13,11,38:07,14,9,2,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,42.5
Jordan Bell,2,0,0,1,1,3,0,66.7,3,1,100,2,2,2,6,13:43,-5,0,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,6
Klay Thompson,0,50,6,2,2,4,3,58.3,12,0,0,0,7,4,17,34:41,10,2,1,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,34
Stephen Curry,3,50,8,3,3,4,4,53.3,15,1,75,4,8,3,23,33:24,13,8,0,2,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,47
Andre Iguodala,3,0,4,0,3,6,0,27.3,11,3,50,6,3,3,9,24:31,-2,3,0,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,19.5
Patrick McCaw,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,6:51,-5,0,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,-1
Shaun Livingston,0,0,0,1,2,2,0,60,5,1,0,0,3,1,6,12:58,5,1,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,8.5
David West,2,0,0,1,0,5,0,25,4,2,100,2,1,3,4,16:24,5,2,2,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,15
Kevon Looney,3,0,0,1,1,3,0,100,1,2,75,4,1,1,5,12:29,3,0,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,4
Nick Young,0,50,2,0,1,0,1,66.7,3,0,0,0,2,0,5,12:04,3,0,0,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,10
JaVale McGee,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,NA
Zaza Pachulia,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,NA
LeBron James,8,0,2,8,3,8,0,66.7,18,2,61.5,13,12,6,32,36:15,-14,6,4,3,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,54
Jae Crowder,0,25,4,0,3,2,1,42.9,7,0,0,0,3,2,7,21:28,-4,1,0,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,15.5
Kevin Love,4,60,5,0,5,7,3,55.6,9,0,80,5,5,7,17,26:46,-12,3,1,2,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,39.5
JR Smith,0,0,1,3,2,1,0,50,8,0,0,0,4,1,8,31:34,-12,4,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,12
Isaiah Thomas,2,14.3,7,1,2,1,1,38.1,21,0,100,2,8,1,19,31:59,-9,4,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,25
Dwyane Wade,0,0,2,1,2,7,0,35.7,14,3,0,0,5,4,10,25:22,-3,5,0,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,26.5
Jeff Green,0,0,3,0,3,4,0,33.3,9,3,0,0,3,1,6,25:30,-3,0,0,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,13
Tristan Thompson,0,0,0,2,1,8,0,25,4,4,0,0,1,4,2,14:48,-3,0,0,1,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,11
Kyle Korver,0,33.3,3,0,1,3,1,33.3,3,0,0,0,1,3,3,20:42,-6,2,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,11
Channing Frye,0,100,1,0,0,0,1,100,1,0,0,0,1,0,3,1:24,4,0,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,5
Ante Zizic,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1:24,4,0,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,2
Jose Calderon,1,0,0,0,0,0,0,0,0,0,50,2,0,0,1,1:24,4,1,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,1.5
Cedi Osman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:24,4,0,0,0,"JAN 15 2018",646,35,22,36,25,37,27,27,17,108,118,"Foster""""","Lewis""""",Kogut,GOLDEN,GSW,CLE,0
Bojan Bogdanovic,2,40,5,1,1,4,2,42.9,7,0,66.7,3,3,4,10,27:30,17,2,0,1,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,21
Thaddeus Young,0,75,4,2,0,4,3,70,10,1,0,0,7,3,17,35:38,15,2,2,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,34
Domantas Sabonis,3,0,0,4,2,8,0,46.2,13,6,100,3,6,2,15,29:54,12,4,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,22
Victor Oladipo,5,62.5,8,1,3,6,5,56.3,16,0,83.3,6,9,6,28,34:49,27,6,0,2,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,53
Darren Collison,0,0,2,1,4,3,0,60,5,0,0,0,3,3,6,24:57,14,6,0,2,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,23
Cory Joseph,3,66.7,3,2,2,2,2,71.4,7,0,100,3,5,2,15,29:21,1,3,0,2,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,26.5
Al Jefferson,0,0,0,1,2,10,0,50,6,1,0,0,3,9,6,17:01,6,1,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,16.5
TJ Leaf,0,50,2,0,0,3,1,25,4,0,0,0,1,3,3,12:22,0,0,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,8
Lance Stephenson,0,0,1,2,3,2,0,40,5,0,0,0,2,2,4,19:42,-10,2,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,7
Joe Young,0,100,1,0,0,1,1,50,4,0,0,0,2,1,5,6:36,-1,0,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,8
Ike Anigbogu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05,-3,0,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,0
Alex Poythress,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1:05,-3,0,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,0
Joe Ingles,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,20:03,-20,1,0,1,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,2.5
Jonas Jerebko,0,50,4,0,2,5,2,37.5,8,0,0,0,3,5,8,21:45,-2,2,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,20
Derrick Favors,0,0,1,2,2,7,0,66.7,12,4,0,1,8,3,16,29:27,-30,0,2,3,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,36
Donovan Mitchell,5,25,8,1,0,2,2,50,16,1,100,5,8,1,23,32:51,-18,2,0,2,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,32
Ricky Rubio,0,0,1,2,2,5,0,14.3,7,0,0,0,1,5,2,22:44,-13,0,0,2,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,11
Rodney Hood,1,33.3,6,2,1,2,2,42.9,14,0,100,1,6,2,15,21:00,-9,0,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,18
Joe Johnson,1,0,2,1,1,3,0,50,4,0,100,1,2,3,5,26:15,-13,1,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,7.5
Royce ONeale,2,25,4,2,2,5,1,28.6,7,0,66.7,3,2,5,7,21:22,5,1,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,11.5
Raul Neto,2,50,2,1,0,0,1,50,2,0,100,2,1,0,5,11:41,4,3,0,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,8.5
Ekpe Udoh,2,0,0,0,1,5,0,100,3,3,50,4,3,2,8,18:33,15,0,4,3,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,32
Alec Burks,0,25,4,0,0,4,1,28.6,7,1,0,0,2,3,5,14:19,6,1,1,0,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,15.5
Tony Bradley,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,NA
Rudy Gobert,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"JAN 15 2018",647,31,27,27,24,21,26,18,29,94,109,"Washington""""","Lindsay""""",Smith,INDIANA,IND,UTA,NA
Trevor Ariza,3,50,8,3,3,5,4,45.5,11,0,100,3,5,5,17,33:58,-13,0,0,3,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,33
Ryan Anderson,2,33.3,6,0,2,2,2,44.4,9,2,100,2,4,0,12,25:15,-8,4,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,22
Clint Capela,2,0,0,1,1,7,0,60,10,6,66.7,3,6,1,14,28:06,-10,0,2,1,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,27
Eric Gordon,2,33.3,9,3,3,4,3,33.3,21,1,100,2,7,3,19,34:10,-15,3,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,28.5
Chris Paul,0,30,10,1,2,6,3,47.1,17,0,0,0,8,6,19,34:33,-10,7,1,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,43.5
Luc Mbah,1,0,2,3,3,2,0,33.3,6,0,50,2,2,2,5,26:01,-8,2,0,3,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,15
PJ Tucker,0,0,1,0,2,7,0,25,4,3,0,0,1,4,2,21:54,-4,2,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,12
Gerald Green,2,12.5,8,0,3,2,1,28.6,14,0,100,2,4,2,11,24:23,5,2,1,2,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,25
Tarik Black,1,0,0,1,2,1,0,50,2,1,50,2,1,0,3,10:37,6,0,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,2
RJ Hunter,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1:03,2,1,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,2.5
James Harden,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,NA
Chinanu Onuaku,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,NA
Tyrone Wallace,1,50,2,1,3,2,1,71.4,7,0,50,2,5,2,12,33:10,16,2,1,3,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,29
Blake Griffin,7,0,4,5,3,10,0,50,22,2,87.5,8,11,8,29,34:37,11,6,0,1,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,39
Willie Reed,0,0,0,1,1,1,0,100,1,0,0,0,1,1,2,9:51,-3,0,2,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,8
Lou Williams,3,50,8,1,2,3,4,63.2,19,0,75,4,12,3,31,39:32,16,9,1,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,54.5
Milos Teodosic,0,66.7,6,3,2,6,4,57.1,7,0,0,0,4,6,12,29:09,15,6,0,1,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,35
Jawun Evans,0,0,0,4,2,1,0,33.3,6,0,0,0,2,1,4,20:28,-8,2,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,4
Montrezl Harrell,2,0,0,3,3,6,0,57.1,7,1,66.7,3,4,5,10,32:16,8,2,2,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,20
Wesley Johnson,2,20,5,0,1,12,1,50,8,1,66.7,3,4,11,11,30:54,5,0,4,1,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,38
Sam Dekker,0,0,0,0,0,0,0,50,2,0,0,0,1,0,2,9:47,-5,3,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,6.5
Sindarius Thornwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:17,0,0,0,0,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,0
DeAndre Jordan,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 15 2018",648,31,25,28,18,30,29,33,21,113,102,"Callahan""""","Smith""""",Adams,LA,HOU,LAC,NA
Andrew Wiggins,1,0,2,0,0,4,0,33.3,12,0,50,2,4,4,9,34:27,0,4,1,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,21
Taj Gibson,0,0,0,1,6,7,0,56.3,16,3,0,0,9,4,18,38:18,-9,0,1,3,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,36
KarlAnthony Towns,2,100,1,1,3,12,1,46.2,13,2,100,2,6,10,15,40:04,-2,1,3,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,36.5
Jimmy Butler,4,40,5,0,3,7,2,50,22,4,100,4,11,3,28,39:08,-5,4,2,5,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,62
Jeff Teague,0,33.3,3,2,4,2,1,35.3,17,1,0,0,6,1,13,35:26,1,6,0,2,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,30
Gorgui Dieng,0,100,1,1,2,2,1,33.3,6,1,0,0,2,1,5,17:13,-3,1,2,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,15.5
Tyus Jones,2,0,1,1,0,0,0,33.3,3,0,100,2,1,0,4,12:34,-7,1,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,2.5
Jamal Crawford,0,66.7,3,1,1,2,2,37.5,8,0,0,0,3,2,8,18:18,-7,2,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,16
Nemanja Bjelica,0,0,0,0,2,1,0,100,1,0,0,0,1,1,2,4:32,2,0,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,3
Cole Aldrich,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,NA
Aaron Brooks,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,NA
Marcus GeorgesHunt,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,NA
Shabazz Muhammad,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,NA
Jonathon Simmons,0,0,2,1,2,2,0,22.2,9,0,0,0,2,2,4,31:59,3,4,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,11
Aaron Gordon,3,14.3,7,3,2,7,1,29.4,17,3,100,3,5,4,14,38:41,7,1,1,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,21.5
Bismack Biyombo,4,0,0,2,1,16,0,42.9,7,6,80,5,3,10,10,29:16,-7,2,5,1,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,41
Evan Fournier,2,50,12,1,3,2,6,54.5,22,0,100,2,12,2,32,35:26,-1,3,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,47.5
Elfrid Payton,0,0,0,3,1,4,0,60,5,0,0,0,3,4,6,24:15,-7,3,0,1,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,14.5
Mario Hezonja,0,28.6,7,1,1,1,2,33.3,12,0,0,0,4,1,10,17:47,5,3,0,1,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,21.5
DJ Augustin,4,66.7,3,1,0,6,2,66.7,9,1,80,5,6,5,18,23:45,13,6,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,32
Wes Iwundu,0,0,0,1,3,1,0,100,1,0,0,0,1,1,2,10:46,3,0,0,1,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,5
Khem Birch,4,0,0,3,2,10,0,66.7,6,5,100,4,4,5,12,18:36,13,1,4,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,28.5
Arron Afflalo,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,4:34,-2,0,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,1
Shelvin Mack,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4:55,3,1,0,0,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,2.5
Marreese Speights,NA,NA,NA,NA,NA,NA,NA,NA,PERSONAL,NA,NA,NA,,NA,NA,NWT,NA,NA,NA,NA,"JAN 16 2018",649,25,23,27,27,25,22,26,35,108,102,"Kennedy""""","Barnaky""""",Ervin,ORLANDO,MIN,ORL,NA
ETwaun Moore,0,0,3,1,1,6,0,22.2,9,0,0,0,2,6,4,37:33,10,4,0,2,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,21
Anthony Davis,13,0,3,1,2,16,0,47.1,34,8,86.7,15,16,8,45,44:33,11,2,2,1,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,59
DeMarcus Cousins,4,16.7,6,7,5,15,1,35,20,3,66.7,6,7,12,19,42:36,-6,5,0,3,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,41.5
Jrue Holiday,2,60,5,2,1,4,3,56.3,16,0,50,4,9,4,23,41:16,-3,7,1,3,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,51.5
Rajon Rondo,0,50,2,2,1,3,1,50,6,0,0,0,3,3,7,29:50,-7,8,2,2,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,34
Darius Miller,0,20,5,2,3,2,1,20,5,0,0,0,1,2,3,18:24,6,0,0,0,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,5
Dante Cunningham,0,0,0,0,0,5,0,0,0,2,0,0,0,3,0,18:59,-1,1,1,0,"JAN 16 2018",650,32,26,29,17,25,23,32,24,113,116,"Wright""""","Scott""""",Holtkamp,NEW,NOP,BOS,9.5
