Name,FTM,3P%,3PA,TOV,PF,REB,3PM,FG%,FGA,OREB,FT%,FTA,FGM,DREB,PTS,MIN,+/-,AST,STL,BLK,Date,Game,1st Qtr H,2nd Qtr H,3rd Qtr H,4th Qtr H,1st Qtr A,2nd Qtr A,3rd Qtr A,4th Qtr A,Total H,Total A,Ref1,Ref2,Ref3,W/L,Home,Away,Fantasy Score
Blake Griffin,7,28.6,7,4,6,4,2,33.3,18,1,87.5,8,6,3,21,33:29,-18,5,0,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,31.5
Wesley Johnson,2,60,5,4,2,4,3,50,8,0,66.7,3,4,4,13,24:14,-5,2,1,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,29
DeAndre Jordan,0,0,0,1,3,9,0,71.4,7,6,0,0,5,3,10,33:08,-22,0,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,21
Patrick Beverley,0,42.9,7,2,1,6,3,37.5,8,0,0,0,3,6,9,22:14,1,2,1,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,25
Austin Rivers,0,0,3,0,2,1,0,11.1,9,0,0,0,1,1,2,31:59,-20,5,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,13.5
Lou Williams,2,40,5,5,2,2,2,25,8,1,100,2,2,1,8,26:06,-29,2,1,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,16
Sindarius Thornwell,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,15:45,-12,0,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,1
Jawun Evans,0,0,1,3,1,1,0,25,8,0,0,0,2,1,4,18:56,3,1,0,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,9.5
Sam Dekker,0,0,3,1,0,1,0,42.9,7,0,0,0,3,1,6,12:52,-8,0,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,9
Willie Reed,4,0,0,1,2,4,0,100,3,1,50,8,3,3,10,11:06,1,1,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,10.5
Montrezl Harrell,0,0,0,0,1,2,0,100,1,0,0,0,1,2,2,3:46,-1,1,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,8.5
CJ Williams,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4:46,-4,1,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,4.5
Jamil Wilson,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1:39,4,0,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,1
Tim Hardaway,0,16.7,6,2,2,5,1,46.2,13,3,0,0,6,2,13,26:27,10,5,1,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,34.5
Kristaps Porzingis,9,28.6,7,5,4,7,2,35,20,2,100,9,7,5,25,29:27,27,2,2,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,37
Enes Kanter,6,0,0,2,3,16,0,75,4,6,100,6,3,10,12,32:54,21,1,1,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,30.5
Courtney Lee,3,50,2,1,2,5,1,60,5,1,100,3,3,4,10,26:44,11,3,1,2,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,26.5
Jarrett Jack,1,50,4,1,1,2,2,57.1,7,0,100,1,4,2,11,24:55,24,7,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,28.5
Doug McDermott,1,71.4,7,3,2,5,5,45.5,11,0,50,2,5,5,16,30:04,24,0,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,30
Frank Ntilikina,0,0,1,4,2,0,0,0,2,0,0,0,0,0,0,11:05,-9,1,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,-2.5
Kyle OQuinn,0,0,0,1,3,6,0,50,4,2,0,0,2,4,4,12:47,-5,0,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,9
Lance Thomas,0,0,3,0,4,1,0,16.7,6,0,0,0,1,1,2,14:35,-7,0,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,3
Damyean Dotson,0,50,2,0,0,2,1,50,2,0,0,0,1,2,3,11:06,3,1,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,8.5
Ramon Sessions,4,0,1,1,1,1,0,0,3,0,100,4,0,1,4,12:00,7,4,0,1,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,9
Willy Hernangomez,0,100,1,0,1,0,1,100,1,0,0,0,1,0,3,3:58,2,0,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,5
Michael Beasley,0,0,0,2,1,1,0,66.7,3,0,0,0,2,1,4,3:58,2,0,0,0,"NOV 20 2017",245,20,24,24,17,20,36,27,24,107,85,"Brown""""","Kogut""""",Tiven,NEW,LAC,NYK,3
Maurice Harkless,0,0,1,1,2,4,0,66.7,3,2,0,0,2,2,4,20:35,-11,0,3,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,16
Noah Vonleh,3,0,0,1,3,18,0,50,8,5,75,4,4,13,11,30:53,2,1,3,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,35.5
Jusuf Nurkic,4,0,0,3,4,7,0,23.1,13,3,80,5,3,4,10,30:55,0,0,1,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,13
CJ McCollum,5,50,6,3,3,8,3,47.1,17,1,100,5,8,7,24,37:25,4,0,0,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,30
Damian Lillard,10,25,4,2,1,3,1,33.3,15,0,100,10,5,3,21,33:50,-1,4,0,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,20
Pat Connaughton,0,100,1,1,1,1,1,50,2,0,0,0,1,1,3,5:56,7,1,1,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,9.5
Evan Turner,0,0,1,0,2,6,0,0,6,2,0,0,0,4,0,20:10,16,0,0,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,6
Meyers Leonard,0,0,0,1,4,4,0,100,4,1,0,0,4,3,8,16:41,6,1,0,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,12.5
Ed Davis,1,0,0,1,2,5,0,50,2,1,50,2,1,4,3,16:28,4,1,0,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,7.5
Shabazz Napier,5,50,2,2,1,4,1,38.5,13,0,83.3,6,5,4,16,27:07,13,3,1,1,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,25.5
Zach Collins,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,NA
Jake Layman,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,NA
Caleb Swanigan,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,NA
Chandler Parsons,0,50,4,1,1,2,2,25,8,0,0,0,2,2,6,24:09,4,3,0,1,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,18.5
JaMychal Green,3,0,2,1,4,5,0,40,10,0,100,3,4,5,11,33:54,3,2,0,2,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,21
Marc Gasol,2,37.5,8,4,3,12,3,35,20,2,50,4,7,10,19,39:40,-7,7,2,1,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,50.5
Dillon Brooks,0,0,0,0,3,2,0,66.7,3,0,0,0,2,2,4,29:34,-4,2,1,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,12
Mario Chalmers,6,33.3,3,0,5,6,1,58.3,12,0,85.7,7,7,6,21,32:31,5,6,0,1,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,35
James Ennis,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,7:47,-10,0,0,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,1
Tyreke Evans,5,33.3,3,0,2,3,1,46.7,15,1,83.3,6,7,2,20,31:23,-7,3,1,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,27.5
Jarell Martin,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,8:33,-11,0,1,1,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,6
Ben McLemore,1,25,4,0,3,1,1,33.3,9,0,100,1,3,1,8,16:00,-8,0,1,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,13
Deyonta Davis,1,0,0,2,3,3,0,100,1,1,50,2,1,2,3,13:30,-1,0,2,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,9
Andrew Harrison,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,3:00,-4,0,1,0,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,3
Vincent Hunter,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",246,23,32,17,28,24,22,25,21,92,100,"Brothers""""","Lindsay""""",Goble,PORTLAND,POR,MEM,NA
Otto Porter,0,28.6,7,3,2,11,2,41.7,12,2,0,0,5,9,12,39:10,22,4,0,3,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,39
Markieff Morris,0,33.3,3,2,3,7,1,62.5,8,2,0,0,5,5,11,25:55,3,0,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,18
Marcin Gortat,2,0,0,1,0,15,0,40,10,3,50,4,4,12,10,35:28,5,3,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,26.5
Bradley Beal,1,40,5,4,1,0,2,62.5,16,0,50,2,10,0,23,36:43,3,5,1,1,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,35.5
John Wall,4,33.3,3,2,1,1,1,38.5,13,0,80,5,5,1,15,31:10,3,6,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,21
Tim Frazier,0,0,0,2,3,2,0,50,2,0,0,0,1,2,2,16:50,8,3,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,6.5
Kelly Oubre,3,60,5,0,1,4,3,75,8,1,100,3,6,3,18,22:58,1,0,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,25
Jodie Meeks,2,0,1,0,2,2,0,50,4,0,66.7,3,2,2,6,19:14,4,1,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,7.5
Ian Mahinmi,0,0,0,2,5,4,0,100,1,0,0,0,1,4,2,12:32,6,1,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,5.5
Chris McCullough,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Tomas Satoransky,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Mike Scott,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Jason Smith,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Khris Middleton,5,0,4,3,5,6,0,38.5,13,0,83.3,6,5,6,15,38:41,0,3,0,1,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,20.5
Giannis Antetokounmpo,7,0,3,0,3,8,0,38.1,21,1,77.8,9,8,7,23,39:10,-12,4,3,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,39
John Henson,0,0,0,1,1,10,0,62.5,8,3,0,0,5,7,10,25:57,-4,2,2,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,28
Tony Snell,1,25,4,1,1,3,1,57.1,7,1,50,2,4,2,10,30:49,-5,1,0,1,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,17.5
Eric Bledsoe,1,25,4,3,2,3,1,46.2,13,1,50,2,6,2,14,35:19,1,2,2,6,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,42
Malcolm Brogdon,0,0,2,0,1,1,0,0,4,0,0,0,0,1,0,17:42,-12,2,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,4
DeAndre Liggins,0,66.7,3,0,0,0,2,40,5,0,0,0,2,0,6,17:19,-16,2,0,0,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,13
Thon Maker,0,0,1,0,2,2,0,50,2,0,0,0,1,2,2,20:25,-4,1,0,1,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,8.5
Gary Payton,0,0,1,1,4,0,0,66.7,6,0,0,0,4,0,8,14:38,-3,0,0,1,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,10
Joel Bolomboy,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Jason Terry,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Rashad Vaughn,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
DJ Wilson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",247,27,20,26,26,19,27,20,22,88,99,"Smith""""","Kirkland""""",Petraitis,WASHINGTON,WAS,MIL,NA
Paul George,2,60,10,2,3,5,6,52.9,17,1,100,2,9,4,26,35:56,-3,4,0,5,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,60
Carmelo Anthony,3,22.2,9,3,3,9,2,36.8,19,2,75,4,7,7,19,35:05,11,2,0,4,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,41
Steven Adams,1,0,0,3,4,3,0,77.8,9,2,50,2,7,1,15,25:40,14,1,1,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,18.5
Andre Roberson,0,0,0,1,2,2,0,100,1,0,0,0,1,2,2,27:49,7,0,1,1,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,9
Russell Westbrook,8,28.6,7,3,3,16,2,31.6,19,3,80,10,6,13,22,38:37,9,12,0,3,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,58
Jerami Grant,2,0,1,1,1,0,0,57.1,7,0,50,4,4,0,10,19:02,-16,1,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,8.5
Alex Abrines,2,25,4,0,1,1,1,33.3,6,0,100,2,2,1,7,16:25,-17,1,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,9.5
Raymond Felton,2,0,3,0,1,2,0,28.6,7,0,100,2,2,2,6,23:08,-13,1,0,1,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,10.5
Patrick Patterson,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,12:55,-18,0,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,-1
Dakari Johnson,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,3:18,-5,0,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,1
Josh Huestis,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2:05,-4,0,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,1
Nick Collison,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,NA
Terrance Ferguson,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,NA
ETwaun Moore,1,25,4,1,2,1,1,55.6,9,0,50,2,5,1,12,31:18,-9,0,0,2,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,19
Anthony Davis,18,0,1,7,3,15,0,47.4,19,1,81.8,22,9,14,36,44:33,4,3,2,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,36.5
DeMarcus Cousins,4,0,5,3,2,9,0,41.2,17,2,100,4,7,7,18,26:03,-11,4,1,2,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,35
Jrue Holiday,2,28.6,7,0,3,4,2,43.8,16,1,66.7,3,7,3,18,33:37,-14,2,0,1,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,30
Rajon Rondo,0,0,1,1,3,2,0,50,4,0,0,0,2,2,4,30:30,-19,8,0,1,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,20
Jameer Nelson,0,50,2,2,3,1,1,80,5,0,0,0,4,1,9,18:14,30,4,0,1,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,19
Darius Miller,0,75,4,2,2,7,3,80,5,1,0,0,4,6,11,21:31,24,4,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,28
Dante Cunningham,0,0,1,2,2,4,0,0,1,1,0,0,0,3,0,15:55,19,0,0,0,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,2
Tony Allen,0,0,0,1,2,6,0,75,4,1,0,1,3,5,6,18:20,11,1,0,1,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,15.5
Omer Asik,NA,NA,NA,NA,NA,NA,NA,NA,INJURY/ILLNESS,NA,NA,NA,,NA,NA,DND,NA,NA,NA,NA,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,NA
Ian Clark,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,NA
Cheick Diallo,NA,NA,NA,NA,NA,NA,NA,DECISION,'COACH''S',NA,NA,NA,,NA,NA,DNP,NA,NA,NA,NA,"NOV 20 2017",248,33,32,21,21,24,33,30,27,114,107,"Collins""""","Buchert""""",Van,NEW,OKC,NOP,NA
Jayson Tatum,3,0,2,1,3,9,0,54.5,11,0,75,4,6,9,15,37:49,15,1,1,1,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,27.5
Marcus Morris,1,25,4,1,3,9,1,27.3,11,1,100,1,3,8,8,26:11,0,2,1,1,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,26
Al Horford,0,100,1,3,0,8,1,20,5,1,0,0,1,7,3,38:42,15,7,2,1,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,29.5
Jaylen Brown,3,50,6,3,2,9,3,61.5,13,0,50,6,8,9,22,37:06,6,0,0,1,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,34
Kyrie Irving,10,71.4,7,3,3,3,5,72.7,22,1,90.9,11,16,2,47,38:46,21,6,0,1,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,59
Marcus Smart,4,18.2,11,3,4,3,2,20,15,1,100,4,3,2,12,34:53,15,8,0,2,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,30
Aron Baynes,0,0,0,0,4,4,0,0,1,1,0,0,0,3,0,13:24,1,0,0,1,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,7
Daniel Theis,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6:19,-5,0,0,0,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,3
Semi Ojeleye,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,11:42,-7,0,0,0,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,3
Terry Rozier,0,33.3,3,2,1,2,1,25,4,0,0,0,1,2,3,13:41,-13,0,0,0,"NOV 20 2017",249,34,19,16,27,22,27,28,19,102,110,"Ayotte""""","Forte""""",Orr,BOSTON,BOS,DAL,5
